corp_id,corp_name,school_id,school_name,aina,asian,black,latine,multiracial,nhpi,white,frl,enrollment
7855,Lafayette School Corporation,8103,Miami Elementary School,,2,207,99,22,1,127,392,458
7855,Lafayette School Corporation,8104,Thomas Miller Elementary School,,,113,48,33,,149,291,343
7855,Lafayette School Corporation,8105,Murdock Elementary School,3,1,52,52,30,,112,200,250
7855,Lafayette School Corporation,8108,Oakland Elementary School,3,,36,40,14,,130,161,223
7855,Lafayette School Corporation,8117,Vinton Elementary School,3,,70,133,43,,203,386,452
7855,Lafayette School Corporation,8119,Amelia Earhart Elementary School,,1,81,107,56,,190,270,435
7865,Tippecanoe School Corp,8003,McCutcheon High School,1,19,121,380,80,1,1223,785,1825
7865,Tippecanoe School Corp,8005,Mayflower Mill Elementary School,5,3,137,75,37,,343,366,600
7865,Tippecanoe School Corp,8006,Wyandotte Elementary,,15,15,95,24,1,333,156,483
7865,Tippecanoe School Corp,8007,Hershey Elementary School,,1,11,38,29,,483,127,562
7865,Tippecanoe School Corp,8009,Mintonye Elementary School,2,2,5,35,17,,408,132,469
7865,Tippecanoe School Corp,8017,Dayton Elementary School,,3,14,45,15,,300,160,377
7865,Tippecanoe School Corp,8019,Burnett Creek Elementary School,,65,48,121,50,,478,235,762
7865,Tippecanoe School Corp,8021,Wea Ridge Elementary School,3,8,102,102,37,,357,324,609
7865,Tippecanoe School Corp,8024,Battle Ground Elementary School,3,8,21,56,30,,526,244,644
7865,Tippecanoe School Corp,8025,Battle Ground Middle School,4,25,42,85,35,,548,260,739
7865,Tippecanoe School Corp,8026,Wainwright Middle School,,,9,56,7,,239,129,311
7865,Tippecanoe School Corp,8029,William Henry Harrison High School,3,59,88,274,95,2,1615,634,2136
7865,Tippecanoe School Corp,8033,East Tipp Middle School,,7,12,58,19,,413,122,509
7865,Tippecanoe School Corp,8035,James Cole Elementary School,,2,1,29,2,,266,108,300
7865,Tippecanoe School Corp,8041,Klondike Middle School,2,27,38,68,19,,311,168,465
7865,Tippecanoe School Corp,8042,Klondike Elementary School,,113,73,138,58,,599,371,981
7865,Tippecanoe School Corp,8045,Southwestern Middle School,1,5,42,50,22,,376,200,496
7865,Tippecanoe School Corp,8049,Wea Ridge Middle School,,2,89,186,37,,396,383,710
7865,Tippecanoe School Corp,8111,Woodland Elementary School,,8,69,194,36,,331,357,638
7875,West Lafayette Com School Corp,8129,West Lafayette Jr/Sr High School,,245,68,84,67,,648,208,1112
7875,West Lafayette Com School Corp,8135,West Lafayette Intermediate School,2,141,50,35,48,1,291,137,568
7875,West Lafayette Com School Corp,8138,West Lafayette Elementary School,3,147,77,57,54,,402,191,740
7935,Tri-Central Community Schools,8154,Tri Central Elementary,,6,,10,15,,346,169,377
7935,Tri-Central Community Schools,8155,Tri Central Middle-High School,1,4,2,29,21,,353,187,410
7945,Tipton Community School Corp,8163,Tipton Elementary School,,2,5,39,17,,605,295,668
7945,Tipton Community School Corp,8167,Tipton Middle School,,2,2,20,18,1,292,145,335
7945,Tipton Community School Corp,8177,Tipton High School,,7,4,23,13,1,391,145,439
7950,Union Co/Clg Corner Joint Sch Dist,8193,Union County High School,1,2,1,8,11,1,362,184,386
7950,Union Co/Clg Corner Joint Sch Dist,8206,Union County Middle School,,,,4,6,,267,130,277
7950,Union Co/Clg Corner Joint Sch Dist,8209,Liberty Elementary School,1,,4,5,8,,328,180,346
7950,Union Co/Clg Corner Joint Sch Dist,8213,College Corner Union Elem School,,,6,4,8,1,267,137,286
7995,Evansville Vanderburgh School Corp,8207,EVSC Virtual Academy,1,2,35,8,32,,160,127,238
7995,Evansville Vanderburgh School Corp,8225,Cynthia Heights Elementary School,,,1,13,18,,425,189,457
7995,Evansville Vanderburgh School Corp,8229,Scott Elementary School,1,15,9,6,24,1,472,94,528
7995,Evansville Vanderburgh School Corp,8230,North Junior High School,4,16,81,42,82,10,695,382,930
7995,Evansville Vanderburgh School Corp,8231,Oak Hill Elementary,,10,15,11,36,,475,142,547
7995,Evansville Vanderburgh School Corp,8237,Benjamin Bosse High School,,1,304,96,116,42,274,585,833
7995,Evansville Vanderburgh School Corp,8241,Central High School,1,11,80,52,79,6,861,559,1090
7995,Evansville Vanderburgh School Corp,8242,McCutchanville Elementary School,1,30,27,33,54,2,791,180,938
7995,Evansville Vanderburgh School Corp,8245,Francis Joseph Reitz High School,,7,75,42,89,9,1058,558,1280
7995,Evansville Vanderburgh School Corp,8251,Lincoln School,3,,107,21,37,5,63,188,236
7995,Evansville Vanderburgh School Corp,8253,North High School,3,50,125,90,133,7,1266,581,1674
7995,Evansville Vanderburgh School Corp,8261,Caze Elementary School,,2,183,41,38,20,110,278,394
7995,Evansville Vanderburgh School Corp,8265,Cedar Hall Community School,,1,98,41,85,,284,465,509
7995,Evansville Vanderburgh School Corp,8270,Academy for Innovative Studies,1,,130,15,56,1,145,196,348
7995,Evansville Vanderburgh School Corp,8271,Harwood Career Prep High School,,2,44,10,21,6,109,142,192
7995,Evansville Vanderburgh School Corp,8285,Delaware Elementary School,,,78,23,66,4,167,298,338
7995,Evansville Vanderburgh School Corp,8289,Dexter Elementary School,1,,101,41,55,2,128,265,328
7995,Evansville Vanderburgh School Corp,8293,Fairlawn Elementary School,4,2,77,40,63,13,223,297,422
7995,Evansville Vanderburgh School Corp,8301,Glenwood Leadership Academy,2,,172,61,59,30,92,359,416
7995,Evansville Vanderburgh School Corp,8309,Harper Elementary School,,1,66,34,56,5,175,238,337
7995,Evansville Vanderburgh School Corp,8311,William Henry Harrison High School,,17,266,134,151,23,567,688,1158
7995,Evansville Vanderburgh School Corp,8317,Hebron Elementary School,1,7,113,62,117,15,443,416,758
7995,Evansville Vanderburgh School Corp,8318,Helfrich Park STEM Academy,,1,29,23,40,2,422,263,517
7995,Evansville Vanderburgh School Corp,8321,Stockwell Elementary School,,17,131,50,70,13,241,343,522
7995,Evansville Vanderburgh School Corp,8323,Thompkins Middle School,1,3,26,30,44,3,511,316,618
7995,Evansville Vanderburgh School Corp,8325,Highland Elementary School,3,3,38,32,69,2,692,409,839
7995,Evansville Vanderburgh School Corp,8326,New Tech Institute,,6,18,13,16,,222,110,275
7995,Evansville Vanderburgh School Corp,8327,Culver Family Learning Center,,,35,18,18,,68,102,139
7995,Evansville Vanderburgh School Corp,8329,Lodge Community School,,1,127,73,59,35,87,318,382
7995,Evansville Vanderburgh School Corp,8339,McGary Middle School,1,2,117,47,29,13,142,273,351
7995,Evansville Vanderburgh School Corp,8345,Perry Heights Middle School,,3,26,4,30,,407,178,470
7995,Evansville Vanderburgh School Corp,8349,Plaza Park International Prep Acad,1,12,142,48,103,10,334,418,650
7995,Evansville Vanderburgh School Corp,8353,Evans School,,3,118,32,57,12,277,415,499
7995,Evansville Vanderburgh School Corp,8357,Stringtown Elementary School,1,3,22,17,25,,264,209,332
7995,Evansville Vanderburgh School Corp,8361,Tekoppel Elementary School,,,45,20,42,4,334,321,445
7995,Evansville Vanderburgh School Corp,8365,Vogel Elementary School,,4,36,51,38,5,389,327,523
7995,Evansville Vanderburgh School Corp,8369,Washington Middle School,1,1,103,35,55,9,149,241,353
7995,Evansville Vanderburgh School Corp,8376,Daniel Wertz Elementary School,1,1,18,10,28,2,255,178,315
7995,Evansville Vanderburgh School Corp,8381,West Terrace Elementary School,2,5,11,8,30,1,503,142,560
8010,North Vermillion Com Sch Corp,8394,North Vermillion High School,2,1,2,7,7,,322,197,341
8010,North Vermillion Com Sch Corp,8403,North Vermillion Elementary School,1,1,,13,5,1,311,178,332
8020,South Vermillion Com Sch Corp,8409,Central Elementary School,,,2,8,12,,280,193,302
8020,South Vermillion Com Sch Corp,8431,Ernie Pyle Elementary School,,,3,4,4,,213,150,224
8020,South Vermillion Com Sch Corp,8432,South Vermillion High School,,,2,9,14,,453,254,478
8020,South Vermillion Com Sch Corp,8434,South Vermillion Middle School,,,4,6,6,,327,208,343
8020,South Vermillion Com Sch Corp,8435,Van Duyn Elementary School,,,,4,3,,240,129,247
8030,Vigo County School Corp,8441,Terre Haute North Vigo High School,1,5,49,85,103,,1264,768,1507
8030,Vigo County School Corp,8445,Honey Creek Middle School,1,34,14,34,47,3,531,256,664
8030,Vigo County School Corp,8453,West Vigo High School,,1,2,13,15,,503,280,534
8030,Vigo County School Corp,8457,Terre Haute South Vigo High School,6,62,121,90,152,1,1178,815,1610
8030,Vigo County School Corp,8461,West Vigo Middle School,,,,9,17,,361,229,387
8030,Vigo County School Corp,8477,Otter Creek Middle School,3,3,19,18,60,,684,509,787
8030,Vigo County School Corp,8481,Sarah Scott Middle School,,,60,23,62,,252,341,397
8030,Vigo County School Corp,8483,Vigo Virtual School Academy,,1,18,9,25,1,174,98,228
8030,Vigo County School Corp,8485,Woodrow Wilson Middle School,1,2,60,57,75,1,505,435,701
8030,Vigo County School Corp,8497,Sugar Creek Consolidated Elem Sch,,1,1,5,16,1,456,319,480
8030,Vigo County School Corp,8505,Davis Park Elementary School,1,1,36,19,58,,220,291,335
8030,Vigo County School Corp,8509,Deming Early Learning Center,,1,15,11,39,,245,231,311
8030,Vigo County School Corp,8510,Adelaide De Vaney Elementary Sch,2,7,26,19,65,,318,247,437
8030,Vigo County School Corp,8511,Dixie Bee Elementary School,,46,24,39,30,1,447,240,587
8030,Vigo County School Corp,8517,Farrington Grove Elementary School,3,1,53,28,53,,290,385,428
8030,Vigo County School Corp,8521,Fayette Elementary School,,1,3,4,10,,252,138,270
8030,Vigo County School Corp,8525,Rio Grande Elementary School,1,1,5,7,19,,406,232,439
8030,Vigo County School Corp,8533,Benjamin Franklin Elem School,1,,47,32,69,2,292,417,443
8030,Vigo County School Corp,8537,Blanche E Fuqua Elementary School,,6,39,25,50,,227,300,347
8030,Vigo County School Corp,8543,Hoosier Prairie Elementary School,,,1,8,13,,372,203,394
8030,Vigo County School Corp,8549,Lost Creek Elementary School,1,5,11,20,33,,665,341,735
8030,Vigo County School Corp,8575,Ouabache Elementary School,1,,22,18,28,,315,294,384
8030,Vigo County School Corp,8593,Riley Elementary School,3,5,4,15,17,,346,131,390
8030,Vigo County School Corp,8605,Sugar Grove Elementary School,1,6,42,28,51,,241,280,369
8030,Vigo County School Corp,8607,Terre Town Elementary School,1,2,12,10,39,1,491,453,556
8030,Vigo County School Corp,8611,Booker T Washington Alt Sch,,,12,5,5,,45,53,67
8045,Manchester Community Schools,8625,Manchester Jr-Sr High School,4,6,5,65,20,,572,330,672
8045,Manchester Community Schools,8633,Manchester Elementary School,,1,,51,8,,394,226,454
8045,Manchester Community Schools,8645,Manchester Intermediate School,,2,,24,6,,265,154,297
8050,MSD Wabash County Schools,8651,Northfield Jr-Sr High School,2,2,3,11,8,,413,190,439
8050,MSD Wabash County Schools,8655,Southwood Jr-Sr High School,2,4,1,15,11,,424,166,457
8050,MSD Wabash County Schools,8656,Southwood Elementary School,2,,5,15,11,,388,194,421
8050,MSD Wabash County Schools,8657,Sharp Creek Elementary School,,,1,5,11,,249,135,266
8050,MSD Wabash County Schools,8673,White's Jr-Sr High School,4,6,33,39,21,,308,291,411
8050,MSD Wabash County Schools,8677,Metro North Elementary School,,2,5,10,9,,246,149,272
8060,Wabash City Schools,8039,LH Carpenter Early Learning Center,1,1,2,17,6,,197,152,224
8060,Wabash City Schools,8693,Wabash High School,3,5,6,15,11,,438,250,478
8060,Wabash City Schools,8694,Wabash Middle School,1,2,2,19,19,,400,265,443
8060,Wabash City Schools,8706,O J Neighbours Elementary School,2,1,2,25,23,,338,224,391
8115,MSD Warren County,8729,Williamsport Elementary School,,,1,9,5,,207,140,222
8115,MSD Warren County,8733,Pine Village Elementary School,,,1,7,,,168,83,176
8115,MSD Warren County,8737,Seeger Memorial Jr-Sr High School,,1,1,22,16,3,577,292,620
8115,MSD Warren County,8744,Warren Central Elementary School,,2,1,10,5,,353,184,371
8130,Warrick County School Corp,8760,Castle South Middle School,3,16,37,35,53,,568,234,712
8130,Warrick County School Corp,8761,Yankeetown Elementary School,,,1,9,10,,267,118,287
8130,Warrick County School Corp,8764,John H Castle Elementary School,1,100,23,48,49,,777,191,998
8130,Warrick County School Corp,8769,Elberfeld Elementary School,,1,3,4,2,,162,45,172
8130,Warrick County School Corp,8771,Tecumseh Middle School,,,3,2,5,,226,86,236
8130,Warrick County School Corp,8772,Tecumseh High School,,1,1,2,4,,276,72,284
8130,Warrick County School Corp,8773,Lynnville Elementary School,,,,3,4,,192,88,199
8130,Warrick County School Corp,8775,Castle North Middle School,,60,13,42,46,,609,166,770
8130,Warrick County School Corp,8777,Loge Elementary School,,,,6,15,,383,213,404
8130,Warrick County School Corp,8779,Warrick County Preschool,,4,2,2,11,,82,12,101
8130,Warrick County School Corp,8785,Tennyson Elementary School,,,,,,,69,46,69
8130,Warrick County School Corp,8789,Boonville High School,2,4,4,26,24,,821,375,881
8130,Warrick County School Corp,8793,Boonville Middle School,1,6,5,17,22,1,648,353,700
8130,Warrick County School Corp,8801,Oakdale Elementary School,,,,5,17,,436,258,458
8130,Warrick County School Corp,8809,Castle High School,3,60,55,92,117,1,1633,483,1961
8130,Warrick County School Corp,8813,Chandler Elementary School,2,26,7,15,47,1,477,321,575
8130,Warrick County School Corp,8817,Newburgh Elementary School,,26,14,27,33,,529,197,629
8130,Warrick County School Corp,8819,Sharon Elementary School,2,8,30,37,66,,543,303,686
8205,Salem Community Schools,8857,Salem High School,,3,2,7,7,1,499,242,519
8205,Salem Community Schools,8861,Salem Middle School,1,4,2,15,12,,373,225,407
8205,Salem Community Schools,8864,Bradie Shrum Elementary,2,3,2,26,28,2,756,487,819
8215,East Washington School Corp,8904,East Washington Elementary School,,,4,15,7,,516,253,542
8215,East Washington School Corp,8905,Eastern High School,1,1,3,14,5,,365,159,389
8215,East Washington School Corp,8906,East Washington Middle School,1,,3,10,11,1,389,214,415
8220,West Washington School Corp,8869,West Washington Jr-Sr High School,2,,1,11,7,,390,198,411
8220,West Washington School Corp,8894,West Washington Elementary School,1,,,6,11,1,504,276,523
8305,Nettle Creek School Corporation,8985,Hagerstown Jr-Sr High School,,4,7,11,16,,490,221,528
8305,Nettle Creek School Corporation,8989,Hagerstown Elementary School,,1,4,15,19,1,586,296,626
8355,Western Wayne Schools,8961,Lincoln Sr High School,,,1,7,5,,229,135,242
8355,Western Wayne Schools,8965,Lincoln Middle School,,1,,4,7,,150,100,162
8355,Western Wayne Schools,8971,Western Wayne Elementary School,,,,13,13,1,320,176,347
8360,Centerville-Abington Com Schs,8981,Centerville Sr High School,2,6,4,9,29,2,478,193,530
8360,Centerville-Abington Com Schs,8982,Centerville-Abington Jr High Sch,,2,2,11,11,,261,139,287
8360,Centerville-Abington Com Schs,8983,Centerville-Abington Elem School,,8,4,13,29,2,496,251,552
8360,Centerville-Abington Com Schs,8984,Rose Hamilton Elementary School,,3,5,11,25,,364,208,408
8375,Northeastern Wayne Schools,8927,Northeastern High School,1,,7,6,19,,410,197,443
8375,Northeastern Wayne Schools,8928,Northeastern Elementary School,1,,9,10,29,,541,318,590
8375,Northeastern Wayne Schools,8929,Northeastern Middle School,1,,3,4,18,1,297,152,324
8385,Richmond Community Schools,8993,Richmond High School,2,22,107,177,185,1,838,876,1332
8385,Richmond Community Schools,8997,Test Intermediate School,3,19,72,84,95,1,488,565,762
8385,Richmond Community Schools,9001,Dennis Middle School,4,1,59,82,94,,357,488,597
8385,Richmond Community Schools,9013,Charles Elementary School,2,10,30,23,56,,210,195,331
8385,Richmond Community Schools,9014,Crestdale Elementary School,,2,35,20,69,1,263,313,390
8385,Richmond Community Schools,9017,Fairview Elementary School,3,,15,40,41,,197,266,296
8385,Richmond Community Schools,9038,Starr Elementary School,2,,24,32,44,,110,195,212
8385,Richmond Community Schools,9045,Vaile Elementary School,2,,30,48,61,,163,280,304
8385,Richmond Community Schools,9053,Westview Elementary School,,1,17,12,41,1,169,186,241
8385,Richmond Community Schools,9056,Community Youth Services,,,4,4,10,,43,53,61
8425,Southern Wells Com Schools,9057,Southern Wells Elementary School,,1,1,24,5,,478,257,509
8425,Southern Wells Com Schools,9058,Southern Wells Jr-Sr High School,1,3,1,13,,,362,151,380
8435,Northern Wells Community Schools,9081,Ossian Elementary,2,,5,32,14,,513,200,566
8435,Northern Wells Community Schools,9085,Lancaster Central School,1,3,7,24,17,1,491,199,544
8435,Northern Wells Community Schools,9087,Norwell High School,,11,6,38,17,,716,195,788
8435,Northern Wells Community Schools,9088,Norwell Middle School,1,8,3,23,10,,521,172,566
8445,MSD Bluffton-Harrison,9089,Bluffton High School,,7,15,30,11,1,404,194,468
8445,MSD Bluffton-Harrison,9093,Bluffton-Harrison Middle School,,4,12,40,17,1,514,291,588
8445,MSD Bluffton-Harrison,9098,Bluffton-Harrison Elementary Sch,,2,17,59,35,1,633,388,747
8515,North White School Corp,9119,North White Elementary School,,,1,213,11,,208,355,433
8515,North White School Corp,9122,North White Middle School,,,1,100,5,,95,152,201
8515,North White School Corp,9135,North White High School,,,2,118,5,,141,208,266
8525,Frontier School Corporation,9113,Frontier Elementary,,,5,7,7,,361,142,380
8525,Frontier School Corporation,9137,Frontier Jr-Sr High School,1,,2,8,7,,273,100,291
8535,Tri-County School Corporation,3170,Tri-County Primary School,,,1,16,9,,183,74,209
8535,Tri-County School Corporation,9141,Tri-County Jr/Sr High School,1,2,2,39,6,,279,129,329
8535,Tri-County School Corporation,9143,Tri-County Intermediate School,,,2,17,10,1,197,91,227
8565,Twin Lakes School Corp,9129,Eastlawn Elementary School,,,3,19,3,,142,112,167
8565,Twin Lakes School Corp,9149,Twin Lakes Senior High School,2,2,5,88,29,,548,389,674
8565,Twin Lakes School Corp,9153,Roosevelt Middle School,,,2,82,18,,421,347,523
8565,Twin Lakes School Corp,9157,Oaklawn Elementary School,,,2,53,10,,283,222,348
8565,Twin Lakes School Corp,9163,Meadowlawn Elementary School,3,1,1,90,23,,449,333,567
8625,Smith-Green Community Schools,9193,Churubusco Jr-Sr High School,,2,,15,15,,615,165,647
8625,Smith-Green Community Schools,9197,Churubusco Elementary School,1,,1,17,20,,446,148,485
8635,Purdue Polytechnic High Sch North,7782,Purdue Polytechnic High Sch North,,3,90,41,19,1,129,77,283
8655,Excel Center - Bloomington,4209,Excel Center - Bloomington,2,1,16,7,18,,80,70,124
8665,Whitley County Con Schools,9178,Little Turtle Elementary School,1,6,3,22,26,,546,214,604
8665,Whitley County Con Schools,9179,Coesse School,1,1,1,11,7,,250,92,271
8665,Whitley County Con Schools,9180,Indian Springs Middle School,3,8,5,37,29,,752,245,834
8665,Whitley County Con Schools,9186,Northern Heights Elementary School,,2,5,14,16,1,472,155,510
8665,Whitley County Con Schools,9187,Columbia City High School,3,7,9,54,45,,1029,268,1147
8665,Whitley County Con Schools,9196,Mary Raber Elementary School,2,2,1,17,10,,219,118,251
8675,Invent Learning Hub,9532,Invent Learning Hub,1,,84,16,11,,54,157,166
8685,PLA at George H Fisher School 93,5593,PLA at George H Fisher School 93,1,,258,83,20,2,5,247,369
8690,Dynamic Minds Academy,8692,Dynamic Minds Academy,,1,15,9,12,,69,27,106
8940,Phalen Leadership Academy High School,9961,Phalen Leadership Academy High School,,,332,123,9,,10,336,474
8950,Phalen Leadership Academy at Francis Scott Key 103,5603,Phalen at Francis Scott Key 103,,,327,189,14,,8,372,538
8960,Purdue Polytechnic High School South Bend,9963,Purdue Polytechnic High School South Bend,1,3,24,46,11,,56,74,141
8970,GEO Next Generation Academy,9966,GEO Next Generation Academy,,2,71,71,1,,11,116,156
8980,The PATH School,9971,The PATH School,1,,123,347,29,,56,443,556
8990,HIM By HER Collegiate School for the Arts,9991,HIM By HER Collegiate School for the Arts,,1,206,7,8,,2,223,224
9000,Phalen Virtual Leadership Academy,9992,Phalen Virtual Leadership Academy,,,209,68,18,,55,240,350
9015,Purdue Polytechnic High School Ind,4271,Purdue Polytechnic High School Ind,,6,205,146,33,,179,390,569
9030,Otwell Miller Academy,2019,Otwell Miller Academy,,,,1,,,93,52,94
9035,Indiana Connections Career Academy,7947,Indiana Connections Career Academy,1,5,73,79,48,1,538,287,745
9040,Avondale Meadows Middle School,7094,Avondale Meadows Middle School,1,,179,2,6,,4,168,192
9045,Phalen Leadership Academy Middle School,4894,Phalen Leadership Academy Middle School,,,193,76,5,3,7,207,284
9050,Excel Center - Clarksville,2006,Excel Center - Clarksville,,1,45,71,28,,162,93,307
9054,The Genius School,9924,The Genius School,,,58,7,2,,7,67,74
9055,Excel Center - Hammond,2018,Excel Center - Hammond,1,,55,107,6,,26,86,195
9060,Paramount Cottage Home,139,Paramount Cottage Home,,1,163,38,14,,49,196,265
9065,Allegiant Preparatory Academy,1002,Allegiant Preparatory Academy,1,,125,11,5,,2,115,144
9080,Vanguard Collegiate of Indy,1004,Vanguard Collegiate of Indy,,,56,9,2,,4,69,71
9085,pilotED Schools,1006,Bethel Park Elementary | pilotED Schools,,,94,48,38,,27,179,207
9090,Matchbook Learning,1041,Matchbook Learning,,1,226,376,22,,16,625,641
9095,Urban ACT Academy,9094,Urban ACT Academy,1,1,192,27,36,,41,280,298
9100,Indiana Department of Correction,732,Logansport Juvenile Correctional,1,2,27,13,11,,51,,105
9100,Indiana Department of Correction,5055,Pendleton Juvenile Correctional,1,,55,12,14,,71,,153
9100,Indiana Department of Correction,5452,LaPorte Juvenile Correctional,,,7,3,3,,22,,35
9120,Hoosier College and Career Academy,2528,Hoosier College and Career Academy,,5,111,86,47,,491,301,740
9130,Adelante Schools,9993,Emma Donnan Elementary and Middle,1,1,119,92,15,,104,288,332
9135,KIPP Indy Legacy High,9138,KIPP Indy Legacy High,,,294,61,9,,13,341,377
9140,BELIEVE Circle City High School,9994,BELIEVE Circle City High School,,,110,88,8,1,7,201,214
9145,Riverside High School,1122,Riverside High School,,6,198,118,23,1,63,228,409
9150,Circle City Prep Charter School,1126,Circle City Preparatory Elementary School,,,276,24,12,1,8,305,321
9160,Excel Center - Muncie,1016,Excel Center - Muncie,2,,52,20,25,,174,86,273
9165,Paramount Englewood,7861,Paramount Englewood,1,2,132,39,21,,38,183,233
9170,Rooted School Indianapolis,9997,Rooted School Indianapolis,,,133,1,1,,3,123,138
9190,Excel Center - Gary,1024,Excel Center - Gary,,1,93,22,8,,21,71,145
9195,Timothy L. Johnson Academy Middle,1039,Timothy L. Johnson Academy Middle,,118,53,16,5,,3,156,195
9305,Excel Center - Richmond,9012,Excel Center - Richmond,1,1,19,13,20,,156,59,210
9310,Charter School of the Dunes,1535,Charter School of the Dunes,5,,614,21,36,,8,634,684
9315,Signature School Inc,8295,Signature School Inc,1,72,23,21,22,,254,70,393
9320,Community Montessori Inc,1536,Community Montessori,1,4,7,8,53,3,430,102,506
9325,Options Charter Schools,2524,Options Westfield,,2,12,29,22,1,162,43,228
9325,Options Charter Schools,2551,Options Noblesville,,5,17,13,11,,125,27,171
9325,Options Charter Schools,9329,Options Indiana,3,8,42,48,30,1,402,57,534
9330,Irvington Community School,1537,Irvington Community School,1,3,163,131,84,1,576,690,959
9335,Excel Center - Lafayette Square,5912,Excel Center - Lafayette Square,,13,204,93,13,,24,25,347
9345,Excel Center - Lafayette,8094,Excel Center - Lafayette,1,1,87,54,29,,150,87,322
9350,Timothy L Johnson Academy,1539,Timothy L Johnson Academy,,250,101,22,12,,3,206,388
9355,Excel Center - Kokomo,2976,Excel Center - Kokomo,1,1,42,25,44,1,229,186,343
9365,Enlace Academy,5667,Enlace Academy,,,98,533,5,,22,542,658
9380,Christel House Academy South,5874,Christel House Academy South,,3,45,275,34,,111,398,468
9380,Christel House Academy South,9709,Christel House Watanabe Manual High School,,,40,173,20,,84,244,317
9385,Christel House DORS,5532,Christel House DORS,1,20,280,405,13,,69,671,788
9395,Christel House Academy West,5871,Christel House Academy West,,1,156,270,20,,25,432,472
9400,KIPP Indy College Prep Middle,5860,KIPP Indy College Prep Middle,,3,305,46,8,,10,357,372
9410,KIPP Indy Unite Elementary,5741,KIPP Indy Unite Elementary,,3,560,95,29,,8,643,695
9425,Tindley Genesis Academy,5621,Tindley Genesis Academy,3,,355,39,19,,4,366,420
9430,Tindley Summit Academy,5629,Tindley Summit Academy,,1,187,24,10,,4,200,226
9445,Charles A Tindley Accelerated Sch,6208,Charles A Tindley Accelerated Sch,,,332,42,14,,3,296,391
9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,,,784,37,13,,6,587,840
9465,Rural Community Schools Inc,7951,Rural Community Academy,,,,2,1,,82,85,85
9485,SE Neighborhood Sch of Excellence,5868,SE Neighborhood Sch of Excellence,1,,100,159,52,,261,534,573
9495,Joshua Academy,8203,Joshua Academy,1,,197,8,45,,13,193,264
9505,Indiana Agriculture and Technology,5472,Indiana Agriculture and Technology,,1,6,11,6,,288,,312
9531,Paramount Online Academy,9701,Paramount Online Academy,,,85,23,17,,41,144,166
9533,Promise Prep,9703,Promise Prep,,,24,44,1,,,36,69
9534,Indy Steam Academy,9704,Indy Steam Academy,,,121,23,13,1,5,112,163
9535,Gary Lighthouse Charter School,4130,Gary Lighthouse Charter School,,,999,99,26,,3,1126,1127
9536,Lawrence County Independent Schools,9706,Lawrence County Independent Schools,1,5,,4,6,,227,133,243
9537,The Nature School of Central Indiana,9707,The Nature School of Central Indiana,1,2,2,6,17,,114,7,142
9538,Herron Preparatory Academy,9702,Herron Preparatory Academy,,,63,7,21,1,82,71,174
9539,Excel Center - Elkhart,9708,Excel Center - Elkhart,2,6,30,101,9,,39,112,187
9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,1,,1253,51,29,1,2,1017,1337
9555,East Chicago Urban Enterprise Acad,3935,East Chicago Urban Enterprise Acad,,,172,239,10,,2,320,423
9575,Victory College Prep Academy,5523,Victory College Prep Academy,1,3,554,184,52,,108,832,902
9595,East Chicago Lighthouse Charter,3971,East Chicago Lighthouse,,,208,251,12,,2,473,473
9605,IN Sch for the Blind & Vis Imprd,C460,IN Sch for the Blind & Vis Imprd,,4,23,12,4,,64,107,107
9610,Indiana School For The Deaf,C695,Indiana School For The Deaf,1,13,29,40,29,1,185,220,298
9615,Andrew J Brown Academy,5488,Andrew J Brown Academy,,1,268,282,46,,7,527,604
9620,Burris Laboratory School,1441,Burris Laboratory School,3,28,49,29,59,,513,184,681
9625,Indiana Academy for Sci Math Hmn,1443,Indiana Academy for Sci Math Hmn,1,27,14,11,15,,127,44,195
9645,Avondale Meadows Academy,5716,Avondale Meadows Academy,1,,262,17,18,,3,271,301
9650,Herron Charter,5724,Herron High School,2,19,230,160,71,,513,416,995
9651,"The Hope Academy, Inc.",5304,"The Hope Academy, Inc.",,1,4,3,4,,21,2,33
9665,Geist Montessori Academy,2572,Geist Montessori Academy,1,12,36,8,21,,155,23,233
9670,Indianapolis Metropolitan High Sch,5664,Indianapolis Metropolitan High Sch,,1,121,37,14,,35,118,208
9680,Paramount Brookside,5508,Paramount Brookside,,6,416,155,73,1,152,640,803
9685,Aspire Charter Academy,4043,Aspire Charter Academy,,,532,53,78,,3,651,666
9690,Renaissance Academy Charter School,4711,Renaissance Academy Charter School,,7,16,28,13,1,181,28,246
9705,Hammond Academy of Science & Tech,4486,Hammond Academy of Science & Tech,,4,108,369,18,1,64,361,564
9722,Springville Community Academy,9107,Springville Community Academy,,,1,5,5,,156,40,167
9725,Canaan Community Academy,3312,Canaan Community Academy,1,,1,6,3,,172,172,183
9730,Neighbors' New Vistas High School,6864,Neighbors' New Vistas High School,1,,25,36,6,,80,92,148
9735,Inspire Academy - A Sch of Inquiry,1518,Inspire Academy - A Sch of Inquiry,1,,38,6,45,,86,176,176
9737,Liberty Grove Schools,9002,Liberty Grove Schools,,,177,38,14,,3,190,232
9750,Excel Center - Anderson,4904,Excel Center - Anderson,,2,46,53,22,,149,226,272
9760,Smith Academy for Excellence,242,Smith Academy for Excellence,,,34,8,13,,18,57,73
